,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
37,True,,Cleopatra,1963,G,31 Jul 1963,192 min,"Biography, Drama, History, Romance",Joseph L. Mankiewicz,"Joseph L. Mankiewicz (screenplay), Ranald MacDougall (screenplay), Sidney Buchman (screenplay), Plutarch (histories), Suetonius (histories), Appian (histories), Carlo Maria Franzero (book)","Elizabeth Taylor, Richard Burton, Rex Harrison, Pamela Brown",Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,English,"Switzerland, UK, USA",Won 4 Oscars. Another 2 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BY2YyOGFlZWItY2M5OC00NzJhLWJmNDgtZTVjNzIzMDI3YjgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.0,"28,711",tt0056937,movie,N/A,N/A,Twentieth Century Fox,N/A,
38,True,,Flirtation Walk,1934,NOT RATED,01 Dec 1934,97 min,"Musical, Romance",Frank Borzage,"Delmer Daves (screen play), Delmer Daves (original story), Louis F. Edelman (original story)","Dick Powell, Ruby Keeler, Pat O'Brien, Ross Alexander","A Musical-romance with Dick Powell as a private stationed in Hawaii who gets involved with Ruby Keeler, the general's engaged daughter. In order to avoid a scandal, the pair break up, but ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTcwODg1OTE3OF5BMl5BanBnXkFtZTgwMDY0NDIwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,5.8,442,tt0025124,movie,N/A,N/A,Warner Brothers/Seven Arts,N/A,
39,True,,The Gay Divorcee,1934,Approved,12 Oct 1934,107 min,"Comedy, Musical, Romance",Mark Sandrich,"Dwight Taylor (from the book by), Kenneth S. Webb (musical adaptation), Samuel Hoffenstein (musical adaptation), George Marion Jr. (screen play), Dorothy Yost (screen play), Edward Kaufman (screen play)","Fred Astaire, Ginger Rogers, Alice Brady, Edward Everett Horton",A woman thinks a flirting man is the co-respondent her lawyer has hired to expedite her divorce.,"English, French, Italian",USA,Won 1 Oscar. Another 5 nominations.,https://m.media-amazon.com/images/M/MV5BYjNhYTQ5MmEtNjAyNS00MDYwLThkMmQtNzAxY2JhNjM3NGI2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"6,825",tt0025164,movie,N/A,N/A,RKO Radio Pictures Inc.,N/A,
40,True,,Here Comes the Navy,1934,Approved,21 Jul 1934,87 min,"Comedy, Drama, Romance, War",Lloyd Bacon,"Earl Baldwin (screen play), Ben Markson (screen play), Ben Markson (story)","James Cagney, Pat O'Brien, Gloria Stuart, Frank McHugh",A cocky guy joins the Navy for the wrong reason but finds romance and twice is cited for heroism.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTZjMGU0NDUtMWRkYi00YjE3LWEzNjYtY2IyNjJhYmQ0NDliXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.2,775,tt0025238,movie,N/A,N/A,Warner Brothers/Seven Arts,N/A,
41,True,,The House of Rothschild,1934,Passed,07 Apr 1934,88 min,"Biography, Drama, History, War","Alfred L. Werker, Sidney Lanfield","Nunnally Johnson (screen play), George Hembert Westley (based on a play by)","George Arliss, Boris Karloff, Loretta Young, Robert Young",The wealthy Rothschild family undergoes prejudice from the anti-Semitic society they live within.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzY3Mjc1MWEtOTJlMi00NDJjLTg0OTItYjg2ZTg2MjM5YjllXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,6.6,951,tt0025272,movie,N/A,N/A,20th Century Fox,N/A,
42,True,,Imitation of Life,1959,Not Rated,20 Mar 1959,125 min,Drama,Douglas Sirk,"Eleanore Griffin (screenplay), Allan Scott (screenplay), Fannie Hurst (novel)","Lana Turner, John Gavin, Sandra Dee, Susan Kohner","An aspiring white actress befriends an African American widow, but trouble arises when the latter is rejected by her daughter, who tries to pass for white.",English,USA,Nominated for 2 Oscars. Another 4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNjhiYzRiMzMtODMwZS00OWIwLTk3NTgtYjI1MDMxMDU5OWEzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.9,"14,456",tt0052918,movie,N/A,N/A,Universal International Pictures,N/A,
43,True,,It Happened One Night,1934,Approved,22 Feb 1934,105 min,"Comedy, Romance",Frank Capra,"Robert Riskin (screen play), Samuel Hopkins Adams (based on the short story by)","Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns",A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.,English,USA,Won 5 Oscars. Another 5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,8.1,"91,690",tt0025316,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
44,True,,One Night of Love,1934,Passed,15 Sep 1934,84 min,"Music, Romance",Victor Schertzinger,"S.K. Lauren (screen play), James Gow (screen play), Edmund H. North (screen play), Dorothy Speare (story: Don't Fall in Love), Charles Beahan (story: Don't Fall in Love)","Grace Moore, Tullio Carminati, Lyle Talbot, Mona Barrie","Mary Barrett is an aspiring Opera singer who is taken under the wings of a famous operatic maestro, Guilio Monterverdi. After spending endless working hours together and arguing, their ...","English, Italian",USA,Won 2 Oscars. Another 1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNzk5NDg0NTY4NF5BMl5BanBnXkFtZTgwODQxODgwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,5.7,475,tt0025601,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
45,True,,The Thin Man,1934,TV-PG,25 May 1934,91 min,"Comedy, Crime, Mystery",W.S. Van Dyke,"Albert Hackett (screen play), Frances Goodrich (screen play), Dashiell Hammett (from the novel by)","William Powell, Myrna Loy, Maureen O'Sullivan, Nat Pendleton","Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.",English,USA,Nominated for 4 Oscars. Another 3 wins.,https://m.media-amazon.com/images/M/MV5BYmFlOWMwMjAtMDMyMC00N2JjLTllODUtZjY3YWU3NGRkM2I2L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}]",N/A,8.0,"25,830",tt0025878,movie,N/A,N/A,"Metro Goldwyn Mayer, Cosmopolitan Films",N/A,
46,True,,Viva Villa!,1934,Passed,27 Apr 1934,115 min,"Biography, Western","Jack Conway, Howard Hawks, William A. Wellman","Ben Hecht (screen play), Edgecumb Pinchon (suggested by the book by), O.B. Stade (suggested by the book by)","Wallace Beery, Leo Carrillo, Fay Wray, Donald Cook","After enacting revenge on the overseer who murdered his father, Pancho Villa becomes a bandit, earning the respect of the poor by brutally attacking the wealthy.",English,USA,Won 1 Oscar. Another 3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZjMwZWMxZDctNTlkNC00YTE4LWIzZGEtYWZkNzFhZWU3ZDBjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,6.3,"1,165",tt0025948,movie,N/A,N/A,Metro-Goldwyn-Mayer,N/A,
47,True,,The White Parade,1934,APPROVED,16 Nov 1934,80 min,Drama,Irving Cummings,"Rian James (screenplay), Jesse Lasky Jr. (screenplay), Rian James (based on a novel by), Sonya Levien (adaptation), Ernest Pascal (adaptation)","Loretta Young, John Boles, Dorothy Wilson, Muriel Kirkland","The title represents the hopeful, ambitious students at a hospital training school and is primarily a story of the stern discipline and laborious physical and mental toil they endure in ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc1MzEwODkzMV5BMl5BanBnXkFtZTgwMjUzOTU0MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,7.0,42,tt0025986,movie,N/A,N/A,Fox Film Corporation,N/A,
48,True,,Alice Adams,1935,Passed,13 Nov 1935,99 min,"Comedy, Drama, Romance",George Stevens,"Booth Tarkington (novel), Dorothy Yost (screen play), Mortimer Offner (screen play), Jane Murfin (screen play)","Katharine Hepburn, Fred MacMurray, Fred Stone, Evelyn Venable",A poor socialite struggles in her newfound courtship due to the limitations imposed by her working-class family and unstable father.,English,USA,Nominated for 2 Oscars. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYTJkYmJmOTMtMjJmZi00OGE4LTgwNzYtY2Q4MzU1NjYxN2M0XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,6.9,"3,668",tt0026056,movie,N/A,N/A,RKO Radio Pictures Inc.,N/A,
49,True,,Broadway Melody of 1936,1935,Passed,20 Sep 1935,101 min,"Musical, Romance","Roy Del Ruth, W.S. Van Dyke","Jack McGowan (screen play), Sid Silvers (screen play), Moss Hart (based on an original story by), Harry W. Conn (additional dialogue)","Jack Benny, Eleanor Powell, Robert Taylor, Una Merkel","Bob Gordon is staging a new Broadway Show. He gets an offer of money by Lillian, if she can dance in his show. Gordon's old class mate Irene, tries to get the leading role in this show, but Lillian insists in getting this part herself.","English, French, Spanish",USA,Won 1 Oscar. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BZWJlZmFhMjQtMDJkNy00ZGFkLTg2Y2ItMTIxNTI0YWZjNWVmXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,6.8,"1,455",tt0026144,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,
50,True,,Captain Blood,1935,Passed,28 Dec 1935,119 min,"Action, Adventure",Michael Curtiz,"Rafael Sabatini (by), Casey Robinson (screen play)","Errol Flynn, Olivia de Havilland, Lionel Atwill, Basil Rathbone","After being wrongly convicted as a traitor, Peter Blood, an English physician, is sent to exile in the British colonies of the Caribbean, where he becomes a pirate.","English, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BMjMwNDc1MzMyNV5BMl5BanBnXkFtZTgwODUzMjU1MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.7,"12,734",tt0026174,movie,N/A,N/A,Warner Brothers/Seven Arts,N/A,
51,True,,David Copperfield,1999–,Unrated,25 Dec 1999,185 min,Drama,N/A,N/A,"Daniel Radcliffe, Trevor Eve, Michael Elphick, James Thornton",A gentle orphan discovers life and love in an indifferent adult world.,English,"UK, USA",Nominated for 1 Primetime Emmy. Another 1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzODA1NDQzNV5BMl5BanBnXkFtZTcwMjEzNzQzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"3,993",tt0167872,series,,,,,1
52,True,,The Informer,2019,R,30 Aug 2019,113 min,"Crime, Drama, Thriller",Andrea Di Stefano,"Matt Cook (screenplay by), Rowan Joffe (screenplay by), Andrea Di Stefano (screenplay by), Börge Hellström (novel), Anders Roslund (novel)","Joel Kinnaman, Mateusz Kosciukiewicz, Karma Meyer, Ana de Armas",An ex-convict working undercover intentionally gets himself incarcerated again in order to infiltrate the mob at a maximum security prison.,"English, Polish, Spanish","UK, USA, Canada",1 nomination.,https://m.media-amazon.com/images/M/MV5BOTlkNWZhZGQtNjIxNC00OWU5LTg5NjEtY2EyMDY2NmQ2NGRhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.6,"17,058",tt1833116,movie,N/A,N/A,Thunder Road Pictures,N/A,
53,True,,Les Miserables,1978,Not Rated,27 Dec 1978,150 min,"Drama, History",Glenn Jordan,"John Gay (screenplay), Victor Hugo (novel)","Richard Jordan, Anthony Perkins, Cyril Cusack, Claude Dauphin","Jean Valjean (Richard Jordan), convicted of stealing bread, is hounded for several decades by the relentless and cruel Policeman Javert (Anthony Perkins).",English,UK,Nominated for 1 Primetime Emmy. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTIzMTE1OTYwNV5BMl5BanBnXkFtZTcwODM4NTc0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}]",N/A,7.3,"1,545",tt0077936,movie,N/A,N/A,N/A,N/A,
54,True,,The Lives of a Bengal Lancer,1935,Passed,01 Feb 1935,109 min,"Adventure, Drama, War",Henry Hathaway,"Waldemar Young (screen play), John L. Balderston (screen play), Achmed Abdullah (screen play), Grover Jones (adaptation), William Slavens McNutt (adaptation), Francis Yeats-Brown (suggested by the novel by)","Gary Cooper, Franchot Tone, Richard Cromwell, Guy Standing",Three British soldiers on the Northwest Frontier of India struggle against the enemy - and themselves.,English,USA,Won 1 Oscar. Another 1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BOTMwOTMwY2QtMGVmYS00NjYxLWI5MjQtOTczNTVmOWVlNzczXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.1,"2,553",tt0026643,movie,N/A,N/A,Paramount Pictures,N/A,
55,True,,A Midsummer Night's Dream,1999,PG-13,14 May 1999,116 min,"Comedy, Fantasy, Romance",Michael Hoffman,"William Shakespeare (play), Michael Hoffman (screenplay)","Kevin Kline, Michelle Pfeiffer, Rupert Everett, Stanley Tucci","Lovers' lives are complicated by city law, feuding faerie royalty, and... love.","English, Italian, Latin","UK, Italy, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZjI5YzcxZmUtMWUzOC00MGJmLWFjODgtYTlhNTViNjFmYzE5XkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.4,"24,143",tt0140379,movie,N/A,N/A,N/A,N/A,
56,True,,Mutiny on the Bounty,1935,Passed,N/A,132 min,"Adventure, Biography, Drama, History, Romance",Frank Lloyd,"Talbot Jennings (screenplay), Jules Furthman (screenplay), Carey Wilson (screenplay), Charles Nordhoff (book), James Norman Hall (book), Margaret Booth","Charles Laughton, Clark Gable, Franchot Tone, Herbert Mundin",A tyrannical ship captain takes his reluctant crew on a two-year voyage that will change British maritime law forever.,"English, Polynesian",USA,Won 1 Oscar. Another 2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BYThmYTIyZDctMjhlOC00ZTI1LWI5NDctYjdkMDJmN2FhODk5XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.7,"20,424",tt0026752,movie,N/A,N/A,Metro-Goldwyn-Mayer,N/A,
57,True,,Naughty Marietta,1935,G,29 Mar 1935,105 min,"Drama, Musical, Romance","Robert Z. Leonard, W.S. Van Dyke","Rida Johnson Young (book), John Lee Mahin (screen play), Frances Goodrich (screen play), Albert Hackett (screen play)","Jeanette MacDonald, Nelson Eddy, Frank Morgan, Elsa Lanchester","In order to avoid a prearranged marriage, a rebellious French princess sheds her identity and escapes to colonial New Orleans, where she finds an unlikely true love.",English,USA,Won 1 Oscar. Another 2 wins & 1 nomination.,"https://m.media-amazon.com/images/M/MV5BMTM5Nzk2MzU5Nl5BMl5BanBnXkFtZTgwMzM2MzgzMTE@._V1._CR3,40,333,459_SY132_CR3,0,89,132_AL_.jpg_V1_SX300.jpg","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",N/A,6.7,"1,089",tt0026768,movie,N/A,N/A,Metro-Goldwyn-Mayer,N/A,
58,True,,Ruggles of Red Gap,1935,Approved,08 Mar 1935,90 min,"Comedy, Romance",Leo McCarey,"Harry Leon Wilson (novel), Walter DeLeon (screenplay), Harlan Thompson (screenplay), Humphrey Pearson (adaptation)","Charles Laughton, Mary Boland, Charles Ruggles, Zasu Pitts",An English valet brought to the American west assimilates into the American way of life.,"English, French",USA,Nominated for 1 Oscar. Another 3 wins.,https://m.media-amazon.com/images/M/MV5BZmM5ZGI2YTItMTIyYy00N2RiLTk4ZjAtZTQ0YmVhMWIwMjljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.6,"3,546",tt0026955,movie,N/A,N/A,Paramount Pictures,N/A,
59,True,,Top Hat,1935,Not Rated,06 Sep 1935,101 min,"Comedy, Musical, Romance",Mark Sandrich,"Dwight Taylor (screen play), Allan Scott (screen play), Dwight Taylor (story)","Fred Astaire, Ginger Rogers, Edward Everett Horton, Erik Rhodes","An American dancer comes to Britain and falls for a model whom he initially annoyed, but she mistakes him for his goofy producer.","English, Italian",USA,Nominated for 4 Oscars. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BN2Q0NjE1NTMtOTY5Zi00NWMxLTliOGYtNTg1OGU5M2RjNjVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,7.7,"17,068",tt0027125,movie,N/A,N/A,RKO Radio Pictures Inc.,N/A,
60,True,,Anthony Adverse,1936,Passed,29 Aug 1936,141 min,"Adventure, Drama, Romance","Mervyn LeRoy, Michael Curtiz","Hervey Allen (by), Sheridan Gibney (screen play)","Fredric March, Olivia de Havilland, Donald Woods, Anita Louise","In 18th-century Italy, an orphan's debt to the man who raised him threatens to separate him forever from the woman he loves.","English, Italian",USA,Won 4 Oscars. Another 3 nominations.,https://m.media-amazon.com/images/M/MV5BZmRlMjU4MWUtMjUyMy00OWU2LTkzY2YtODdkZDk5ZWNiZDFjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,6.3,"1,578",tt0027300,movie,N/A,N/A,Warner Brothers/Seven Arts,N/A,
61,True,,Dodsworth,1936,Passed,23 Sep 1936,101 min,"Drama, Romance",William Wyler,"Sinclair Lewis (novel), Sidney Howard (dramatisation), Sidney Howard (screenplay)","Walter Huston, Ruth Chatterton, Paul Lukas, Mary Astor",A retired auto manufacturer and his wife take a long-planned European vacation only to find that they want very different things from life.,"English, French, German, Italian",USA,Won 1 Oscar. Another 2 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNTIzOWU0NWUtN2Y2ZC00N2U2LTliMzQtZWNjNmZkNTc4YTU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,7.8,"7,988",tt0027532,movie,N/A,N/A,Samuel Goldwyn Company,N/A,
62,True,,The Great Ziegfeld,1936,Not Rated,08 Apr 1936,176 min,"Biography, Drama, Musical, Romance",Robert Z. Leonard,William Anthony McGuire (screenplay),"William Powell, Myrna Loy, Luise Rainer, Frank Morgan","The ups and downs of Florenz Ziegfeld Jr., famed producer of extravagant stage revues, are portrayed.",English,USA,Won 3 Oscars. Another 1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BOTEzMTZjNjQtMDdiOC00YzU3LTgwODItYjEyYjRiNWFiNmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]",N/A,6.7,"6,990",tt0027698,movie,N/A,N/A,Metro-Goldwyn-Mayer,N/A,
63,True,,Libeled Lady,1936,Passed,09 Oct 1936,98 min,"Comedy, Romance",Jack Conway,"Maurine Dallas Watkins (screen play), Howard Emmett Rogers (screen play), George Oppenheimer (screen play), Wallace Sullivan (from the story by)","Jean Harlow, William Powell, Myrna Loy, Spencer Tracy","When a socialite sues a big paper for libel, the editor responsible calls in the help of his ignored fiancée and a former employee to frame her and make the false story seem true.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BY2ZiMjFkNDEtMTY5Mi00NTA1LTllOGQtZGI1NWI4MGQ2NjBlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,7.9,"6,796",tt0027884,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,
64,True,,Mr. Deeds Goes to Town,1936,Not Rated,12 Apr 1936,115 min,"Comedy, Drama, Romance",Frank Capra,"Robert Riskin (screen play), Clarence Budington Kelland (story)","Gary Cooper, Jean Arthur, George Bancroft, Lionel Stander",A simple small-town man inherits a massive fortune and is immediately hounded by those who wish to take advantage of him.,English,USA,Won 1 Oscar. Another 4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNzdiMDVkNmMtNDI0Ny00MTQ5LWEwNjAtODQxOGNjOTZmMGVmL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,7.9,"19,377",tt0027996,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
